"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38","PC39","PC40","PC41","PC42","PC43","PC44","PC45","PC46","PC47","PC48","PC49","PC50","PC51","PC52","PC53","PC54","PC55","PC56","PC57","clade","Accession"
"KP319204",-4.44724635476058,2.10311785795105,3.4042762921951,2.37299258921565,-2.89369625133761,-0.467590693447311,-1.23404727876984,-0.914030522230386,1.0607301742671,0.865197063791963,-0.491267700374272,0.235000312601951,-0.154201977057274,-0.694923644856735,-0.00189058328247256,-0.418381098343998,0.865077355982553,-0.327978252383736,0.0804487891209835,-0.0951387771565814,-0.543451053840336,0.104762207799915,-0.643698569842228,-0.0056762131276085,-0.280040907963529,-0.55368237854658,-0.123346603728824,-0.021880584229486,-0.0504666543683882,0.191376568837446,0.0508929340099016,-0.0143038667035371,-0.110031725704293,0.316957611205578,0.223905750999277,0.144879692047059,0.0775116421789627,0.0886946954729029,-0.154920644565405,-0.122639348852422,-0.000262060150392992,-0.001528220632659,0.000383432553627538,0.000657461523365933,0.00199205196221086,0.000261912257078602,-0.000391581562014559,0.000139735668102697,2.06870020698489e-14,-1.94388232144746e-16,2.5772927003112e-16,4.38652029798642e-16,-3.57584073766526e-16,-2.5426767108263e-16,-3.97304023341e-17,-1.89708264574813e-16,-1.0138879941736e-17,"Asian SEA2b","KP319204"
"KP319205",-4.40467234125627,1.90572685892966,3.11727692555654,2.48256073010408,-3.2139434075735,-0.664180070978199,-1.6429568924914,-1.14203986938896,1.16945725594457,0.482512305480011,-0.262925614235178,0.428287147799969,-0.763773896502689,-0.37251533516981,0.157214775423332,0.0362012766076477,0.374852164941148,-0.183779372740697,-0.256382030717296,0.229811618722773,0.0428842911647871,0.194951160831907,0.321678699523629,-0.315920888947462,0.0770833239828583,-0.280225603546004,-0.05939968916462,-0.117879184350713,-0.101595844492308,0.436193055316993,-0.0641995639600628,0.105387584900541,0.301356737860793,-0.118441540383542,0.0705599646813122,0.0753539593481104,-0.0865621613758317,0.170674194703487,-0.0956687369137965,0.0385772692143213,9.5333304372244e-05,-0.00217840664481629,-0.000983985315776283,0.000150635139360358,-0.000101505441477216,-0.000222065476356593,0.000107161340626637,-1.16132227358052e-05,2.11055740384735e-14,-2.64461057687428e-16,-3.2763299907684e-18,1.99250592257566e-16,-2.46875119492847e-16,4.64385866844612e-17,-1.24200943966352e-16,4.89006059314177e-16,1.17261335078097e-16,"Asian SEA2b","KP319205"
"KP319206",-3.35645452268806,1.1340720573559,3.19885099647072,2.25704567872822,-2.64539093597226,-0.723960450075225,-1.74248624103255,-1.29283973168278,1.60693641686,0.758976933221493,-0.258544787248316,-0.327350970325539,-0.854913887850582,-0.382484683466049,0.760949528538728,0.485170706113061,-0.70955940884317,-0.263226948501388,-0.407567866368691,-0.100399290064579,-0.123142661915545,-0.189303878844078,0.0532242779462647,1.02576920133676,0.40518394345649,0.0880746561435747,-0.0562338469817603,0.0811281727356123,0.109514605685219,0.183197109215913,0.0041544902448687,0.20584077804598,0.209922563783874,0.243761241160031,-0.074166608663217,0.212156739059104,-0.115290625973514,0.142864878646503,-0.0169416083427763,0.0941294696080107,0.00112544128458529,0.00184069778292276,-0.0011520061485922,0.000429447767221181,-0.00058409742337396,0.00109134179312303,0.000114809649021229,0.000205497728898575,2.03184783649467e-14,-1.62422301259593e-16,2.99413025992486e-16,-8.08108236381481e-17,-4.35853125047159e-16,-8.15876519203924e-17,-1.88291876868229e-16,-5.96658554032368e-17,-9.21649236179977e-17,"Asian SEA2b","KP319206"
"KP319207",-3.33015486715188,0.880090078860258,3.15047826441684,2.1831564518889,-2.98162210349303,-0.337572629864261,-1.45242940582086,-1.10092133974503,1.71505812332927,0.992378931296373,-0.247889316905653,-0.106875752073145,-0.891757819148358,-0.234218548149054,0.863829176084656,0.729636803810235,-0.670093789598508,-0.421214627898168,-0.270822849295813,-0.0962915774871893,-0.048687645051106,0.228892440497149,0.0962720521086199,1.19199167924915,0.483349885567679,-0.17842738106432,-0.379545710313032,0.226115817904106,0.178588877330488,0.188139377710576,0.125617676914474,0.268668418133619,0.11557209737525,0.103169857225691,-0.0983906089383867,0.186566479602101,-0.0873535378341542,0.150109327345532,-0.107714888268431,0.0548649246077496,0.00155043156766119,0.00146909039658455,-0.0013806625190042,0.000321185155745563,-0.000431644779034187,0.00104665058354275,-8.65675863397262e-05,0.000173914066908253,2.03739895161779e-14,-1.62422301259593e-16,4.10435328455002e-16,-8.08108236381481e-17,-4.35853125047159e-16,-1.3709880315165e-16,3.37527280568023e-17,-4.15470417197895e-18,1.29879681307034e-16,"Asian SEA2b","KP319207"
"KP319208",-4.4218648645823,1.85056196566099,3.32263088197433,2.60599277805916,-3.29571463060298,-0.746676203630756,-1.50234538182731,-1.26113603202313,1.1073649179505,0.607608626329612,-0.403230538142095,0.469294411353319,-0.50989660942114,-0.0344807687515319,-0.0147429215410063,0.0691803546529426,0.211294763980605,-0.228497714688128,0.0472717152352867,0.0160013362083931,-0.193104732195596,-0.0668867773806449,-0.0332258758560738,-0.186111063966017,-0.0375764087860906,-0.300428530125069,-0.0663127958769254,-0.027975963327344,0.0246628775207443,0.226478777720523,-0.00865298334791786,0.0409042247781893,0.0606468293031257,0.0232003232429348,0.142102296619057,0.0141282001575057,-0.0301546619269284,0.0762686063859896,0.0937829194790494,-0.00982158746465401,-0.000122475763088189,0.000174676006742878,8.81268624097108e-05,-1.76644013370696e-05,-0.000577247966242805,-0.000258049046752074,-1.64483059880048e-05,-8.33440213677377e-05,2.05127673942561e-14,-4.39978057415882e-16,4.96128454518261e-17,2.2450050813377e-16,-8.89084298517974e-17,-8.15876519203924e-17,1.72530606134947e-16,-4.15470417197895e-18,1.8857378844518e-17,"Asian SEA2b","KP319208"
"KP319209",-4.4218648645823,1.85056196566099,3.32263088197433,2.60599277805916,-3.29571463060298,-0.746676203630756,-1.50234538182731,-1.26113603202313,1.1073649179505,0.607608626329612,-0.403230538142095,0.469294411353319,-0.50989660942114,-0.0344807687515319,-0.0147429215410063,0.0691803546529426,0.211294763980605,-0.228497714688128,0.0472717152352867,0.0160013362083931,-0.193104732195596,-0.0668867773806449,-0.0332258758560738,-0.186111063966017,-0.0375764087860906,-0.300428530125069,-0.0663127958769254,-0.027975963327344,0.0246628775207443,0.226478777720523,-0.00865298334791786,0.0409042247781893,0.0606468293031257,0.0232003232429348,0.142102296619057,0.0141282001575057,-0.0301546619269284,0.0762686063859896,0.0937829194790494,-0.00982158746465401,-0.000122475763088189,0.000174676006742878,8.81268624097108e-05,-1.76644013370696e-05,-0.000577247966242805,-0.000258049046752074,-1.64483059880048e-05,-8.33440213677377e-05,2.05127673942561e-14,-4.39978057415882e-16,4.96128454518261e-17,2.2450050813377e-16,-8.89084298517974e-17,-8.15876519203924e-17,1.72530606134947e-16,-4.15470417197895e-18,1.8857378844518e-17,"Asian SEA2b","KP319209"
"KP319210",-4.4218648645823,1.85056196566099,3.32263088197433,2.60599277805916,-3.29571463060298,-0.746676203630756,-1.50234538182731,-1.26113603202313,1.1073649179505,0.607608626329612,-0.403230538142095,0.469294411353319,-0.50989660942114,-0.0344807687515319,-0.0147429215410063,0.0691803546529426,0.211294763980605,-0.228497714688128,0.0472717152352867,0.0160013362083931,-0.193104732195596,-0.0668867773806449,-0.0332258758560738,-0.186111063966017,-0.0375764087860906,-0.300428530125069,-0.0663127958769254,-0.027975963327344,0.0246628775207443,0.226478777720523,-0.00865298334791786,0.0409042247781893,0.0606468293031257,0.0232003232429348,0.142102296619057,0.0141282001575057,-0.0301546619269284,0.0762686063859896,0.0937829194790494,-0.00982158746465401,-0.000122475763088189,0.000174676006742878,8.81268624097108e-05,-1.76644013370696e-05,-0.000577247966242805,-0.000258049046752074,-1.64483059880048e-05,-8.33440213677377e-05,2.05127673942561e-14,-4.39978057415882e-16,4.96128454518261e-17,2.2450050813377e-16,-8.89084298517974e-17,-8.15876519203924e-17,1.72530606134947e-16,-4.15470417197895e-18,1.8857378844518e-17,"Asian SEA2b","KP319210"
"KP319211",-4.4218648645823,1.85056196566099,3.32263088197433,2.60599277805916,-3.29571463060298,-0.746676203630756,-1.50234538182731,-1.26113603202313,1.1073649179505,0.607608626329612,-0.403230538142095,0.469294411353319,-0.50989660942114,-0.0344807687515319,-0.0147429215410063,0.0691803546529426,0.211294763980605,-0.228497714688128,0.0472717152352867,0.0160013362083931,-0.193104732195596,-0.0668867773806449,-0.0332258758560738,-0.186111063966017,-0.0375764087860906,-0.300428530125069,-0.0663127958769254,-0.027975963327344,0.0246628775207443,0.226478777720523,-0.00865298334791786,0.0409042247781893,0.0606468293031257,0.0232003232429348,0.142102296619057,0.0141282001575057,-0.0301546619269284,0.0762686063859896,0.0937829194790494,-0.00982158746465401,-0.000122475763088189,0.000174676006742878,8.81268624097108e-05,-1.76644013370696e-05,-0.000577247966242805,-0.000258049046752074,-1.64483059880048e-05,-8.33440213677377e-05,2.05127673942561e-14,-4.39978057415882e-16,4.96128454518261e-17,2.2450050813377e-16,-8.89084298517974e-17,-8.15876519203924e-17,1.72530606134947e-16,-4.15470417197895e-18,1.8857378844518e-17,"Asian SEA2b","KP319211"
"KP319212",-4.44724635476058,2.10311785795105,3.4042762921951,2.37299258921565,-2.89369625133761,-0.467590693447311,-1.23404727876984,-0.914030522230386,1.0607301742671,0.865197063791963,-0.491267700374272,0.235000312601951,-0.154201977057274,-0.694923644856735,-0.00189058328247256,-0.418381098343998,0.865077355982553,-0.327978252383736,0.0804487891209835,-0.0951387771565814,-0.543451053840336,0.104762207799915,-0.643698569842228,-0.0056762131276085,-0.280040907963529,-0.55368237854658,-0.123346603728824,-0.021880584229486,-0.0504666543683882,0.191376568837446,0.0508929340099016,-0.0143038667035371,-0.110031725704293,0.316957611205578,0.223905750999277,0.144879692047059,0.0775116421789627,0.0886946954729029,-0.154920644565405,-0.122639348852422,-0.000262060150392992,-0.001528220632659,0.000383432553627538,0.000657461523365933,0.00199205196221086,0.000261912257078602,-0.000391581562014559,0.000139735668102697,2.06870020698489e-14,-1.94388232144746e-16,2.5772927003112e-16,4.38652029798642e-16,-3.57584073766526e-16,-2.5426767108263e-16,-3.97304023341e-17,-1.89708264574813e-16,-1.0138879941736e-17,"Asian SEA2b","KP319212"
"KP319213",-4.4218648645823,1.85056196566099,3.32263088197433,2.60599277805916,-3.29571463060298,-0.746676203630756,-1.50234538182731,-1.26113603202313,1.1073649179505,0.607608626329612,-0.403230538142095,0.469294411353319,-0.50989660942114,-0.0344807687515319,-0.0147429215410063,0.0691803546529426,0.211294763980605,-0.228497714688128,0.0472717152352867,0.0160013362083931,-0.193104732195596,-0.0668867773806449,-0.0332258758560738,-0.186111063966017,-0.0375764087860906,-0.300428530125069,-0.0663127958769254,-0.027975963327344,0.0246628775207443,0.226478777720523,-0.00865298334791786,0.0409042247781893,0.0606468293031257,0.0232003232429348,0.142102296619057,0.0141282001575057,-0.0301546619269284,0.0762686063859896,0.0937829194790494,-0.00982158746465401,-0.000122475763088189,0.000174676006742878,8.81268624097108e-05,-1.76644013370696e-05,-0.000577247966242805,-0.000258049046752074,-1.64483059880048e-05,-8.33440213677377e-05,2.05127673942561e-14,-4.39978057415882e-16,4.96128454518261e-17,2.2450050813377e-16,-8.89084298517974e-17,-8.15876519203924e-17,1.72530606134947e-16,-4.15470417197895e-18,1.8857378844518e-17,"Asian SEA2b","KP319213"
"AB519642",1.30993814031092,-4.48673845961125,1.57011948682925,-2.25198014898567,-0.196398340568077,0.733361986343737,-0.524089096083779,1.41472058369954,0.764981424225046,-1.631513127413,0.427864121970054,0.587315677280108,0.512487507359441,0.0696729488198843,0.95715593248101,-0.282769652893767,-0.776384141893079,1.02771777210348,0.090707858646429,0.982980757205561,0.0444581059765746,-1.14558795595705,-0.350144364755996,-1.01929899192569,0.00399344663193071,-0.0872555333624319,-0.822723561945448,-0.19299018911259,-0.00725496866158257,-0.0284235232962047,0.00914984960975647,-0.0855811746635784,0.556559657052606,0.260984239281457,0.480241329585401,0.434066375929274,0.524493495189011,0.588066659607175,-0.171379970928679,0.115187362051805,0.00162899727480314,-0.000653937821720985,0.00140603239209389,-5.27754950295318e-05,-0.00171798784792352,-3.11779340065224e-05,-0.000264605673215698,-0.000277949017389629,2.03230369411635e-14,1.270607718721e-15,-5.29701622802372e-16,-2.5838334489718e-16,1.47478981423369e-16,-1.97392273420421e-16,7.22343102923405e-16,7.56474071906842e-17,1.07554183074244e-16,"Bat DR","AB519642"
"AF070449",1.19881246569443,-5.32131399327373,2.51114482053177,-1.82942729155165,1.75741446964798,1.34978023686926,-0.277691593788593,1.09533325146478,-0.0170105584736762,0.775267135625503,-1.12466322947774,-1.95575690252296,-1.18108357557049,-0.750274728637462,-1.00371275582154,0.217544644810122,-0.30864232191586,-1.28754710201064,-0.46284690818322,-0.938123911013774,-0.0393546521755583,-0.200852064882696,-0.376108088846221,-0.365373932607322,-0.281257214346073,-0.358656691142954,-0.569460224201222,0.818778548559503,0.178892993460686,-0.681606839920542,0.0473719929777872,0.541151271399695,-0.0332413271298769,0.039722422555222,-0.327147446953568,-0.157494042876517,-0.132532041732297,0.187266800922457,-0.147981338381387,0.191398943465452,-0.0029288333411322,0.00132584415263599,-0.000888873697034512,0.000648525017784683,-0.000279272162300978,6.11261928119972e-05,-0.000514327399511472,-2.99551333949649e-06,2.03713506104951e-14,4.51375185631353e-16,-5.33281014735788e-16,-3.56056804817951e-16,-2.19907349143319e-16,4.48200242100325e-16,2.78521368595702e-16,-7.24884859885707e-16,-2.68869798840367e-17,"Bat DR","AF070449"
"AF351847",1.43379389585054,-3.90746307777467,4.36540045572564,-0.844796381499018,0.0666009732821396,1.20543199525521,-1.1815236821216,1.12624674910992,1.05065355815774,1.23947407992385,-0.585991990663086,-3.46403904430287,-0.124067252442441,-2.02098611739516,-0.125532761012997,-1.61628250680688,-0.580950251137436,0.0938405448875761,-0.812549194259182,-0.655094319261375,-0.609362076745482,-0.056612339450813,-0.606883442996235,-0.888251421372099,-2.1457248422652,-0.598919097587544,1.50854697045242,-1.38479134376764,0.255452186119233,-1.50618379260145,0.451404373341141,0.29134847933883,0.756757315890668,-0.259113725967011,-0.137999880233416,-0.00195239393355093,-0.0592088773230187,-0.375364386210552,-0.048998301897665,-0.288890858215237,0.00181418399158408,-0.00206150836381729,0.00189213005317716,0.000616148559975577,-0.000133864940109349,-0.000180104633023737,0.000698168871561549,0.000117805689515796,1.93137034753799e-14,-6.41501287314986e-16,3.51839483123955e-17,7.01179669906186e-16,-2.90030114811484e-16,9.82216356321592e-17,2.53946143541277e-16,-2.17560671726969e-16,-1.09504647768942e-15,"Bat DR","AF351847"
"AF351852",0.994181300741731,-5.60802883748338,2.04871429256258,-1.9901787446759,0.988198601602433,2.46732698193448,-1.25476175433486,1.11386499862902,0.860825692635487,-1.02276669778047,-0.0951329389884074,-2.2484296438912,-0.720180096384976,-0.461241543756092,-1.34584813568069,-0.786132460584813,-0.99419582466564,-1.21958892140688,-0.196292581755819,0.547633865227086,-0.598229896913428,-0.222872959388971,0.00403789197079071,-0.558729342922835,-0.724510168194982,-0.416296790182964,-0.252992309745383,-0.105691513548587,-0.630134989578778,0.565922487673876,0.244757209969633,0.495327579767772,0.482106135814753,-0.0448768539471023,-0.330478722292066,-0.00717691747926041,-0.173025543261745,-0.12028661609075,0.27693925673736,0.102150631779809,0.00109666357902144,-0.00159568087821824,-0.00157587285463439,-9.32540645910783e-07,-0.000225493148813485,0.000290139580320895,-0.000523107855475545,9.8615060668994e-05,2.10994975353194e-14,8.47901788114027e-16,-4.52245327911638e-16,-4.06918204403307e-16,-5.03501758954639e-16,3.51030873685941e-16,6.46989393202463e-16,-3.05373575859231e-16,-5.03889841438027e-16,"Bat DR","AF351852"
"AY854587",0.668992454134838,-5.44171892398357,2.10102931934154,-1.0516646907402,-0.66088567813835,0.00367661039926396,-0.559715614281596,0.502585356649024,0.67300325698279,0.68527938289882,0.605819262411154,-2.3068493278407,1.02008024877283,-2.10073374151465,0.182043047593688,0.919930044876345,0.445380600743455,0.506950603128916,-0.5625059760653,-0.696885537931649,1.90648835528224,1.06783306242842,-0.484179476443769,0.657594766239792,-0.983962364463503,0.253804293870991,0.662383187245857,0.110224619391044,-0.883662304773754,-0.399288919124632,0.67385406788696,0.462686517691989,-0.507895576281098,-0.164544511220714,0.234855388224597,-0.0850865029865398,1.14879229848661,0.0058570884246589,0.151628675142281,0.273572172702631,0.00235905496562338,0.000308622869914855,7.20791882423624e-05,-4.66740472550072e-05,0.00282315498737839,0.00143200266289119,0.000180349654010082,0.000691589695165088,2.20435112679382e-14,9.64328936740619e-16,9.03346183202972e-16,4.02412267894015e-16,5.63495074975037e-17,2.50276923258627e-16,3.70948960224203e-16,-6.5554332557038e-16,-2.85657483492644e-16,"Bat DR","AY854587"
"AY854592",2.38918562799948,-5.70880419767638,3.41101045989099,-0.974770725491859,-0.833287212363269,0.0201494350774181,-1.2362027164435,1.0243079625801,-1.59173942003501,0.828068398353301,-0.393204366313503,-0.107758163663753,-0.782092850098287,-0.569607465412077,-1.39430254799622,-0.773463302424118,-0.0664251289311905,0.114432463449078,-0.343298512925294,-1.6435706570419,-0.337145054989265,1.01734339103827,-0.284113913252573,-0.0608307460792408,-0.192934074126859,-0.834400535658318,-0.962446228976812,-0.453178048270521,0.902387146314258,0.625208135070549,0.293855666488454,-0.325308543878533,-0.0699105054473496,0.396688419717309,-0.219811428604607,0.250076815605363,-0.000821802595519523,0.186499245119339,-0.00148806795909376,0.174519333027534,0.000914964769083725,0.000905031015892765,-0.00119807202739955,-0.000504420466762523,0.000201475806125756,-0.000660008599885623,-0.000468087567243864,0.000482925346626978,2.05727582666878e-14,9.1273203206558e-16,4.44889162727886e-16,4.93777016936649e-17,1.53131673331509e-16,-1.8547104647036e-16,9.99513352849072e-16,2.23443090876621e-16,-4.44193262158358e-16,"Bat DR","AY854592"
