"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38","PC39","PC40","PC41","PC42","PC43","PC44","PC45","PC46","PC47","PC48","PC49","PC50","PC51","PC52","PC53","PC54","PC55","PC56","PC57","PC58","PC59","clade","Accession"
"GQ472468",-7.75601373828114,-1.09648264246276,-2.1530183262399,-0.379516104570865,1.57097255145677,-2.40988133947996,0.943721075912164,-0.877839897442142,1.0361416887263,0.71542412072778,-0.511625771855646,0.789306846060208,-0.193412771985451,0.163496446490452,0.379719783800232,0.0397292851002883,-0.116764360551879,0.533104906118493,-0.197767426926412,-0.413954844245573,-0.355694094052704,0.417855170666513,0.255683388310368,0.0587276692042631,-0.0540119177611603,0.00803808483352436,0.0977568913515814,-0.105206555294455,-0.149346551460274,0.495998095118787,0.253540406292784,0.081103330018957,0.150791924170715,-0.373177148502347,-0.0359537356934509,0.159980853576019,-0.0753644847780416,0.10207889541239,0.10346358385599,-0.0202454511980504,-0.275157578979377,1.68161773235685e-14,3.37049354953639e-15,-1.51072191858223e-15,3.64404268480098e-15,2.19774466665094e-15,-2.21009228261354e-16,-2.24383092044388e-15,1.03025362971459e-15,-3.76995474094044e-16,-2.51031313314606e-15,-8.90193092824964e-16,1.3109167452008e-15,1.52827602932082e-16,-3.12642705829034e-16,7.12367354406888e-16,1.06539199451288e-15,2.29165076175189e-16,7.2767649622161e-16,"Asian SEA2a","GQ472468"
"GQ472470",-7.92273579860432,-0.780889561955661,-1.8346287047339,-0.682056456262503,1.52323176121174,-2.62492157641792,1.05289592678472,-1.38871154359282,0.961124422422964,1.15909563591848,-0.869605015801664,0.307713074440282,-0.670395164585523,0.488372105981638,-0.212754610368455,0.103900458582629,0.533833091485178,1.12475428482102,0.0451020735003898,0.251865099759671,-0.146892640258096,0.607121310219238,-0.353311802306072,-0.287313874410774,0.0500985797362799,0.218417133853106,0.421126924769575,0.109550620946809,-0.381510987865857,-0.130198729987455,-0.25918343366692,-0.230959805699287,-0.155380252964643,-0.135128493274353,0.396458661405871,-0.145203496014357,0.00343942692220889,-0.206623949822368,0.00908065164658239,0.320807398355728,0.126978885326529,1.55049245088383e-14,3.43562164639568e-15,-1.38868699996663e-15,2.44469794216373e-15,3.12703478255818e-15,-4.13255053789052e-16,-2.2843844016041e-15,1.05285884236656e-15,-6.12580678989936e-16,-2.01675521164303e-15,-1.52215481225892e-15,2.23254274193393e-15,9.60257537335302e-16,-5.51120778383601e-16,6.21528646815668e-16,1.06154589833949e-15,3.0025128335913e-16,5.79197271671747e-16,"Asian SEA2a","GQ472470"
"GQ472473",-7.7650664479105,-0.954795900192979,-1.35752940422121,-0.692513498145795,1.23780006273931,-2.86802577766583,1.37882695069051,-0.504712790479678,1.0541186947673,0.83403349090458,-0.515023341707356,0.767502263822568,-0.241938706709186,0.425467212370504,0.399422367531664,0.291501081581045,0.0849494356422754,0.752665048697632,-0.118999713439996,-0.0169142175185932,-0.0534264707434655,0.347037877188964,0.072132729566882,0.372671174645975,-0.244361089800015,0.147686899319782,-0.026517308735625,0.0425835306961076,-0.197272637231958,0.156204884358905,-0.0706898137429746,0.269215214877033,0.0982138410861234,-0.144293019391471,-0.265446839951704,-0.184188118606895,-0.0763255900135422,0.0856463213069461,-0.0704918309554356,-0.0196865880084702,0.261508421576868,1.60187466257054e-14,2.69004826608448e-15,-7.94714803872807e-16,2.14524160155702e-15,2.79448954238696e-15,-1.59491022123499e-15,-2.29923365145789e-15,1.16122525215084e-15,-4.82653753964391e-17,-2.10427941955024e-15,-9.32260137117402e-16,1.40979598333148e-15,8.60594781130619e-16,-6.80512502953366e-16,8.15366560793011e-16,1.18964156347972e-15,3.2934535691285e-16,9.04672500879869e-16,"Asian SEA2a","GQ472473"
"GQ472477",-7.95592113374497,-1.13744515209744,-1.90506022423211,-0.203445647471952,1.54873907052741,-2.43969511404807,1.34687215626095,-1.1349538384191,1.21281511293139,0.68809031449305,-0.426343563389751,0.932151152744819,0.320502542509111,0.722516650148091,0.465302118000225,-0.319041939355141,-0.174925650884176,0.886805228224167,-0.0759579304716094,0.346518119492125,0.573715339966782,-0.133264251313987,0.074376397286071,0.0288322497262893,-0.294039549701292,-0.0764299574222911,-0.350464343366572,0.0161146084805278,-0.540695466721156,-0.016186777090525,-0.311154279041213,0.129392900992601,-0.0866321807068129,0.131822389929464,0.014119245691536,-0.193444808852147,0.336835250341381,0.0133416717910499,-0.0503579923018116,0.0533676318034278,0.422706583345762,1.7479221162152e-14,3.59514023967538e-15,1.95695246954161e-18,2.67953643215787e-15,2.36427812034471e-15,-1.91409934081472e-15,-3.06045199675996e-15,1.09530576006372e-15,-7.03990849315672e-16,-1.80200385386128e-15,-1.62094535708019e-15,2.40032308811424e-15,2.91605481010227e-16,-5.91824765244051e-16,8.64480919206604e-16,1.21110876649494e-15,7.6834670940976e-17,9.89999211854478e-16,"Asian SEA2a","GQ472477"
"GU358653",-7.81847637715355,-1.34130998415498,-2.04602703736502,-0.700573845111246,0.572712766731219,-1.92207888179613,0.967228152282318,-0.663539894830951,1.31794526735071,0.864999685361945,-0.612103607280515,0.281832989905331,-0.236792526055603,-0.408292772069071,0.633703199142341,0.150863354470663,0.387064851708447,-0.294183494307923,-0.423096253178293,-0.128556822420624,-0.556119768037978,0.0147232439999129,-0.926691389323029,-0.12551435353796,-0.213380000918751,-0.0337545132466515,-0.551508729154642,-0.00612889999114297,-0.445163913577432,0.184888171067874,-0.175063098509804,0.0684591747034207,0.00896902904596509,0.0221362872634894,0.0436158824622905,0.00744629029239259,-0.196629201360035,0.0842031874506795,0.245151794866329,-0.262617934013145,-0.219344086915972,1.66645427740508e-14,5.30631753688171e-15,-1.02281937946219e-15,3.97510389302787e-15,3.21962721080536e-15,-5.92750853065817e-16,-7.76481099491514e-17,-1.10177877280355e-16,-7.71729361838006e-16,-1.33751181126108e-15,-1.16946139912988e-15,2.08122885122164e-15,6.73048766206623e-16,-5.45351198446796e-16,7.82155122513087e-16,1.01184525433452e-15,-3.07329452519329e-16,7.82268897995038e-16,"Asian SEA2a","GU358653"
"HM486355",-5.33848058793293,-0.303188806261536,-0.734056593293876,-1.65827161234482,-0.650862757710449,1.19903896458998,-4.05258251078392,-0.492394527810605,-0.000654171605329909,-1.5780086924371,-0.4960159083109,0.479760811818865,-0.014478582290347,-0.198031467889983,-0.213151748411339,0.0809181241413181,-0.0686006119883106,-0.219359265122682,0.062868616530062,0.0468889065182933,-0.101914704177617,-0.191495491457669,0.0203100660169082,-0.12499836856061,0.0213494386178676,0.0442198989499625,0.016253523090062,-0.115989459575703,0.0241435461453377,0.0320203743970278,0.00764867515595262,0.0197554822206087,-0.0277951573724331,-0.00331996171553774,0.0176239402364143,-0.0273810888143008,-0.0438146528536575,-0.0610457889200637,0.0205960833669642,0.0114623001554352,-0.0164779614154572,1.65103910211156e-14,5.3394584625329e-15,1.75294670444766e-15,1.06511044826292e-15,5.18736873180683e-16,2.36539767134767e-15,-2.83987086526822e-16,3.0862545697103e-16,9.1192628485788e-16,-1.75912633460613e-15,7.61017358939731e-16,5.79549505461177e-17,9.28879740693074e-16,-6.28681330854204e-16,4.27218827805862e-16,7.17442141878714e-16,1.16902600818258e-17,2.96021055932041e-16,"Asian SEA2a","HM486355"
"HM486356",-5.31649289860199,-0.141421006168665,-0.628366559801698,-1.80822237038892,-0.465460086646704,1.09433272635774,-4.09258422100813,-0.762500998455489,0.0091124745648459,-1.31838937242983,-0.331794736105098,0.430188547642271,-0.111065883153578,0.00841921785537876,-0.174545983185347,-0.107184388869696,0.102469018642718,-0.35578061563763,0.274760625762567,0.0597845216986412,-0.170957509203835,-0.175382705074603,-0.122245275243673,-0.0900254158603837,0.169603396513079,0.0049435370244179,0.274509035140915,-0.187480806178716,0.0336553965473958,0.0587174727678201,-0.0138319746205148,0.246446681450065,-0.072169156872067,0.114222480980097,0.309334514549741,0.0621262754830401,-0.0156307180875283,0.0255649089866816,0.129772579785979,-0.140542601842204,-0.0450519930609545,1.70950142837411e-14,6.00582938599599e-15,1.99705022556161e-15,1.3454539314104e-15,6.25043492640158e-16,2.44132032533971e-15,8.67456316881268e-17,2.38177642876913e-16,7.40539361496497e-16,-1.36324853684411e-15,9.53532955888537e-16,-1.90671037583811e-16,6.38810274683954e-16,-6.13285760504695e-16,4.56884129804496e-16,5.19188354367373e-16,5.36428347027121e-17,2.48873007331638e-16,"Asian SEA2a","HM486356"
"HM486357",-5.33848058793293,-0.303188806261536,-0.734056593293876,-1.65827161234482,-0.650862757710449,1.19903896458998,-4.05258251078392,-0.492394527810605,-0.000654171605329909,-1.5780086924371,-0.4960159083109,0.479760811818865,-0.014478582290347,-0.198031467889983,-0.213151748411339,0.0809181241413181,-0.0686006119883106,-0.219359265122682,0.062868616530062,0.0468889065182933,-0.101914704177617,-0.191495491457669,0.0203100660169082,-0.12499836856061,0.0213494386178676,0.0442198989499625,0.016253523090062,-0.115989459575703,0.0241435461453377,0.0320203743970278,0.00764867515595262,0.0197554822206087,-0.0277951573724331,-0.00331996171553774,0.0176239402364143,-0.0273810888143008,-0.0438146528536575,-0.0610457889200637,0.0205960833669642,0.0114623001554352,-0.0164779614154572,1.65103910211156e-14,5.3394584625329e-15,1.75294670444766e-15,1.06511044826292e-15,5.18736873180683e-16,2.36539767134767e-15,-2.83987086526822e-16,3.0862545697103e-16,9.1192628485788e-16,-1.75912633460613e-15,7.61017358939731e-16,5.79549505461177e-17,9.28879740693074e-16,-6.28681330854204e-16,4.27218827805862e-16,7.17442141878714e-16,1.16902600818258e-17,2.96021055932041e-16,"Asian SEA2a","HM486357"
"HM486358",-5.33848058793293,-0.303188806261536,-0.734056593293876,-1.65827161234482,-0.650862757710449,1.19903896458998,-4.05258251078392,-0.492394527810605,-0.000654171605329909,-1.5780086924371,-0.4960159083109,0.479760811818865,-0.014478582290347,-0.198031467889983,-0.213151748411339,0.0809181241413181,-0.0686006119883106,-0.219359265122682,0.062868616530062,0.0468889065182933,-0.101914704177617,-0.191495491457669,0.0203100660169082,-0.12499836856061,0.0213494386178676,0.0442198989499625,0.016253523090062,-0.115989459575703,0.0241435461453377,0.0320203743970278,0.00764867515595262,0.0197554822206087,-0.0277951573724331,-0.00331996171553774,0.0176239402364143,-0.0273810888143008,-0.0438146528536575,-0.0610457889200637,0.0205960833669642,0.0114623001554352,-0.0164779614154572,1.65103910211156e-14,5.3394584625329e-15,1.75294670444766e-15,1.06511044826292e-15,5.18736873180683e-16,2.36539767134767e-15,-2.83987086526822e-16,3.0862545697103e-16,9.1192628485788e-16,-1.75912633460613e-15,7.61017358939731e-16,5.79549505461177e-17,9.28879740693074e-16,-6.28681330854204e-16,4.27218827805862e-16,7.17442141878714e-16,1.16902600818258e-17,2.96021055932041e-16,"Asian SEA2a","HM486358"
"HM486359",-5.33848058793293,-0.303188806261536,-0.734056593293876,-1.65827161234482,-0.650862757710449,1.19903896458998,-4.05258251078392,-0.492394527810605,-0.000654171605329909,-1.5780086924371,-0.4960159083109,0.479760811818865,-0.014478582290347,-0.198031467889983,-0.213151748411339,0.0809181241413181,-0.0686006119883106,-0.219359265122682,0.062868616530062,0.0468889065182933,-0.101914704177617,-0.191495491457669,0.0203100660169082,-0.12499836856061,0.0213494386178676,0.0442198989499625,0.016253523090062,-0.115989459575703,0.0241435461453377,0.0320203743970278,0.00764867515595262,0.0197554822206087,-0.0277951573724331,-0.00331996171553774,0.0176239402364143,-0.0273810888143008,-0.0438146528536575,-0.0610457889200637,0.0205960833669642,0.0114623001554352,-0.0164779614154572,1.65103910211156e-14,5.3394584625329e-15,1.75294670444766e-15,1.06511044826292e-15,5.18736873180683e-16,2.36539767134767e-15,-2.83987086526822e-16,3.0862545697103e-16,9.1192628485788e-16,-1.75912633460613e-15,7.61017358939731e-16,5.79549505461177e-17,9.28879740693074e-16,-6.28681330854204e-16,4.27218827805862e-16,7.17442141878714e-16,1.16902600818258e-17,2.96021055932041e-16,"Asian SEA2a","HM486359"
"HM486361",-5.33848058793293,-0.303188806261536,-0.734056593293876,-1.65827161234482,-0.650862757710449,1.19903896458998,-4.05258251078392,-0.492394527810605,-0.000654171605329909,-1.5780086924371,-0.4960159083109,0.479760811818865,-0.014478582290347,-0.198031467889983,-0.213151748411339,0.0809181241413181,-0.0686006119883106,-0.219359265122682,0.062868616530062,0.0468889065182933,-0.101914704177617,-0.191495491457669,0.0203100660169082,-0.12499836856061,0.0213494386178676,0.0442198989499625,0.016253523090062,-0.115989459575703,0.0241435461453377,0.0320203743970278,0.00764867515595262,0.0197554822206087,-0.0277951573724331,-0.00331996171553774,0.0176239402364143,-0.0273810888143008,-0.0438146528536575,-0.0610457889200637,0.0205960833669642,0.0114623001554352,-0.0164779614154572,1.65103910211156e-14,5.3394584625329e-15,1.75294670444766e-15,1.06511044826292e-15,5.18736873180683e-16,2.36539767134767e-15,-2.83987086526822e-16,3.0862545697103e-16,9.1192628485788e-16,-1.75912633460613e-15,7.61017358939731e-16,5.79549505461177e-17,9.28879740693074e-16,-6.28681330854204e-16,4.27218827805862e-16,7.17442141878714e-16,1.16902600818258e-17,2.96021055932041e-16,"Asian SEA2a","HM486361"
"HM486362",-5.33848058793293,-0.303188806261536,-0.734056593293876,-1.65827161234482,-0.650862757710449,1.19903896458998,-4.05258251078392,-0.492394527810605,-0.000654171605329909,-1.5780086924371,-0.4960159083109,0.479760811818865,-0.014478582290347,-0.198031467889983,-0.213151748411339,0.0809181241413181,-0.0686006119883106,-0.219359265122682,0.062868616530062,0.0468889065182933,-0.101914704177617,-0.191495491457669,0.0203100660169082,-0.12499836856061,0.0213494386178676,0.0442198989499625,0.016253523090062,-0.115989459575703,0.0241435461453377,0.0320203743970278,0.00764867515595262,0.0197554822206087,-0.0277951573724331,-0.00331996171553774,0.0176239402364143,-0.0273810888143008,-0.0438146528536575,-0.0610457889200637,0.0205960833669642,0.0114623001554352,-0.0164779614154572,1.65103910211156e-14,5.3394584625329e-15,1.75294670444766e-15,1.06511044826292e-15,5.18736873180683e-16,2.36539767134767e-15,-2.83987086526822e-16,3.0862545697103e-16,9.1192628485788e-16,-1.75912633460613e-15,7.61017358939731e-16,5.79549505461177e-17,9.28879740693074e-16,-6.28681330854204e-16,4.27218827805862e-16,7.17442141878714e-16,1.16902600818258e-17,2.96021055932041e-16,"Asian SEA2a","HM486362"
"HM486364",-5.33848058793293,-0.303188806261536,-0.734056593293876,-1.65827161234482,-0.650862757710449,1.19903896458998,-4.05258251078392,-0.492394527810605,-0.000654171605329909,-1.5780086924371,-0.4960159083109,0.479760811818865,-0.014478582290347,-0.198031467889983,-0.213151748411339,0.0809181241413181,-0.0686006119883106,-0.219359265122682,0.062868616530062,0.0468889065182933,-0.101914704177617,-0.191495491457669,0.0203100660169082,-0.12499836856061,0.0213494386178676,0.0442198989499625,0.016253523090062,-0.115989459575703,0.0241435461453377,0.0320203743970278,0.00764867515595262,0.0197554822206087,-0.0277951573724331,-0.00331996171553774,0.0176239402364143,-0.0273810888143008,-0.0438146528536575,-0.0610457889200637,0.0205960833669642,0.0114623001554352,-0.0164779614154572,1.65103910211156e-14,5.3394584625329e-15,1.75294670444766e-15,1.06511044826292e-15,5.18736873180683e-16,2.36539767134767e-15,-2.83987086526822e-16,3.0862545697103e-16,9.1192628485788e-16,-1.75912633460613e-15,7.61017358939731e-16,5.79549505461177e-17,9.28879740693074e-16,-6.28681330854204e-16,4.27218827805862e-16,7.17442141878714e-16,1.16902600818258e-17,2.96021055932041e-16,"Asian SEA2a","HM486364"
"HM486365",-5.33848058793293,-0.303188806261536,-0.734056593293876,-1.65827161234482,-0.650862757710449,1.19903896458998,-4.05258251078392,-0.492394527810605,-0.000654171605329909,-1.5780086924371,-0.4960159083109,0.479760811818865,-0.014478582290347,-0.198031467889983,-0.213151748411339,0.0809181241413181,-0.0686006119883106,-0.219359265122682,0.062868616530062,0.0468889065182933,-0.101914704177617,-0.191495491457669,0.0203100660169082,-0.12499836856061,0.0213494386178676,0.0442198989499625,0.016253523090062,-0.115989459575703,0.0241435461453377,0.0320203743970278,0.00764867515595262,0.0197554822206087,-0.0277951573724331,-0.00331996171553774,0.0176239402364143,-0.0273810888143008,-0.0438146528536575,-0.0610457889200637,0.0205960833669642,0.0114623001554352,-0.0164779614154572,1.65103910211156e-14,5.3394584625329e-15,1.75294670444766e-15,1.06511044826292e-15,5.18736873180683e-16,2.36539767134767e-15,-2.83987086526822e-16,3.0862545697103e-16,9.1192628485788e-16,-1.75912633460613e-15,7.61017358939731e-16,5.79549505461177e-17,9.28879740693074e-16,-6.28681330854204e-16,4.27218827805862e-16,7.17442141878714e-16,1.16902600818258e-17,2.96021055932041e-16,"Asian SEA2a","HM486365"
"HM486366",-5.33848058793293,-0.303188806261536,-0.734056593293876,-1.65827161234482,-0.650862757710449,1.19903896458998,-4.05258251078392,-0.492394527810605,-0.000654171605329909,-1.5780086924371,-0.4960159083109,0.479760811818865,-0.014478582290347,-0.198031467889983,-0.213151748411339,0.0809181241413181,-0.0686006119883106,-0.219359265122682,0.062868616530062,0.0468889065182933,-0.101914704177617,-0.191495491457669,0.0203100660169082,-0.12499836856061,0.0213494386178676,0.0442198989499625,0.016253523090062,-0.115989459575703,0.0241435461453377,0.0320203743970278,0.00764867515595262,0.0197554822206087,-0.0277951573724331,-0.00331996171553774,0.0176239402364143,-0.0273810888143008,-0.0438146528536575,-0.0610457889200637,0.0205960833669642,0.0114623001554352,-0.0164779614154572,1.65103910211156e-14,5.3394584625329e-15,1.75294670444766e-15,1.06511044826292e-15,5.18736873180683e-16,2.36539767134767e-15,-2.83987086526822e-16,3.0862545697103e-16,9.1192628485788e-16,-1.75912633460613e-15,7.61017358939731e-16,5.79549505461177e-17,9.28879740693074e-16,-6.28681330854204e-16,4.27218827805862e-16,7.17442141878714e-16,1.16902600818258e-17,2.96021055932041e-16,"Asian SEA2a","HM486366"
"HM486367",-5.33848058793293,-0.303188806261536,-0.734056593293876,-1.65827161234482,-0.650862757710449,1.19903896458998,-4.05258251078392,-0.492394527810605,-0.000654171605329909,-1.5780086924371,-0.4960159083109,0.479760811818865,-0.014478582290347,-0.198031467889983,-0.213151748411339,0.0809181241413181,-0.0686006119883106,-0.219359265122682,0.062868616530062,0.0468889065182933,-0.101914704177617,-0.191495491457669,0.0203100660169082,-0.12499836856061,0.0213494386178676,0.0442198989499625,0.016253523090062,-0.115989459575703,0.0241435461453377,0.0320203743970278,0.00764867515595262,0.0197554822206087,-0.0277951573724331,-0.00331996171553774,0.0176239402364143,-0.0273810888143008,-0.0438146528536575,-0.0610457889200637,0.0205960833669642,0.0114623001554352,-0.0164779614154572,1.65103910211156e-14,5.3394584625329e-15,1.75294670444766e-15,1.06511044826292e-15,5.18736873180683e-16,2.36539767134767e-15,-2.83987086526822e-16,3.0862545697103e-16,9.1192628485788e-16,-1.75912633460613e-15,7.61017358939731e-16,5.79549505461177e-17,9.28879740693074e-16,-6.28681330854204e-16,4.27218827805862e-16,7.17442141878714e-16,1.16902600818258e-17,2.96021055932041e-16,"Asian SEA2a","HM486367"
"HM486368",-7.82564333840276,-0.611321751787849,-1.87134197095165,-0.348345557969767,1.24122613983272,-2.56354867554694,1.17197022007556,-0.691188061423932,0.570923484251473,0.888481187378782,-0.344542098586064,0.656727547254249,-0.22794091744039,0.348627372414721,-0.146897312149881,0.07291653089188,-0.412439355686042,0.331563670820265,0.151954855199194,-0.00539098789942011,0.118906198341154,0.737305531150474,0.579685747742112,0.0232386671418063,-0.203346056118288,-0.133895803453815,-0.122032360095141,0.241235282854265,-0.359936724807206,0.119767817289372,0.0185584532685526,0.155153065098052,-0.127323921491229,0.0150149977422819,-0.0964147181928819,-0.13372198081068,0.183407755120713,-0.147534798105983,-0.0391772145567216,-0.0857658530048178,-0.00836488816237024,1.68514138941742e-14,3.34230429305176e-15,5.6530840129301e-16,1.31257433308815e-15,2.16998909103531e-15,-1.73368809931313e-15,-2.18300717856744e-15,1.20285861557428e-15,-4.78476797438687e-16,-2.82592438555659e-15,-1.15430474204243e-15,1.96490749564406e-15,6.24672388397774e-16,-5.6949020049085e-16,7.04344258330495e-16,1.2139276921434e-15,4.40367659375366e-16,9.04672500879869e-16,"Asian SEA2a","HM486368"
"HM486369",-5.14774871114007,-0.321998261160918,-0.629703833358593,-1.63265385532669,-0.593719348269075,1.25027532812567,-3.71530348758957,-0.738544796675597,-0.188389684240651,-1.59591927182619,-0.465011450067916,0.319839384371728,-0.132090978196583,-0.152211529293445,-0.350459236277462,-0.0677637073566011,-0.292048234670722,-0.14305128290229,-0.208938592696072,-0.0297877371565264,-0.316468135199296,-0.210763440671242,0.116386386057127,0.00525819265080103,0.277282980764239,-0.131280471416643,-0.113992356200423,-0.399048010618434,0.0349821835522111,0.142629391659063,-0.00626598552714746,-0.129986200094104,-0.0367197937431364,0.146426507937806,-0.149779924806858,-0.133051072872812,-0.141465692204632,0.122464598038902,0.0914852597199862,-0.0587417375208055,0.222676860839303,1.71765248358907e-14,6.11661457977051e-15,1.91948015814143e-15,1.95328886796305e-15,-3.69441546519442e-16,1.81028615903509e-15,-2.56231510911193e-16,5.02914486280433e-16,8.00903982395364e-16,-1.5370817296811e-15,5.52850541822514e-16,1.41221677393004e-16,4.29279379611753e-16,-6.28681330854204e-16,5.38241130268378e-16,6.06419839416198e-16,-1.54843193611948e-16,5.18065660857072e-16,"Asian SEA2a","HM486369"
